WELL_ID,GL_NUMBER,DF,STRATIGRAPHIC_NAME,TDS,CW,RXO,RO,RMF_TF,TF,REMARKS_CALC,INITIALS,LATDD,LONGDD,TS,GL_CO,REMARKS_HEADER,LR_NO,LR_TD,LR_BD,LR_TBH,LR_RM,LR_RM_TEMP,LR_RMF,LR_RMF_TEMP,LR_MUD_TYPE,LR_MUD_WEIGHT,LR_DATE,TBH_CORR,TBH_CORR_METHOD,REMARKS_LR
19245,19561,3913,Lower Glen Rose Formation,20576,30303.03,20,9,0.43,132,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,2,3639,4606,136,1.16,73,0.42,136,calcium,10.5,2/22/1957,144.1000061,SMU-Harrison,
19245,19561,3929,Lower Glen Rose Formation,24171,35714.29,29,11,0.43,133,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,2,3639,4606,136,1.16,73,0.42,136,calcium,10.5,2/22/1957,144.1000061,SMU-Harrison,
19245,19561,3947,Lower Glen Rose Formation,27019,40000,19.5,6.5,0.43,133,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,2,3639,4606,136,1.16,73,0.42,136,calcium,10.5,2/22/1957,144.1000061,SMU-Harrison,
19245,19561,3954,Lower Glen Rose Formation,24171,35714.29,18.5,7,0.43,133,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,2,3639,4606,136,1.16,73,0.42,136,calcium,10.5,2/22/1957,144.1000061,SMU-Harrison,
19245,19561,4088,Lower Glen Rose Formation,17927,26315.79,8,4,0.42,135,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,2,3639,4606,136,1.16,73,0.42,136,calcium,10.5,2/22/1957,144.1000061,SMU-Harrison,
19245,19561,4104,Lower Glen Rose Formation,28126,41666.67,15,4.5,0.42,136,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,2,3639,4606,136,1.16,73,0.42,136,calcium,10.5,2/22/1957,144.1000061,SMU-Harrison,
19245,19561,4130,Upper Glen Rose Formation,23353,34482.76,8,3,0.42,136,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,2,3639,4606,136,1.16,73,0.42,136,calcium,10.5,2/22/1957,144.1000061,SMU-Harrison,
19245,19561,4181,Lower Glen Rose Formation,23353,34482.76,12,4.5,0.42,137,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,2,3639,4606,136,1.16,73,0.42,136,calcium,10.5,2/22/1957,144.1000061,SMU-Harrison,
19245,19561,4283,Hensell Sand,12099,17543.86,19,14.5,0.41,139,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,2,3639,4606,136,1.16,73,0.42,136,calcium,10.5,2/22/1957,144.1000061,SMU-Harrison,
19245,19561,4422,Cow Creek Limestone,12523,18181.82,19,13.5,0.41,141,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,2,3639,4606,136,1.16,73,0.42,136,calcium,10.5,2/22/1957,144.1000061,SMU-Harrison,
19245,19561,4495,Sligo Limestone,20341,33333.33,7.5,3,0.4,142,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,2,3639,4606,136,1.16,73,0.42,136,calcium,10.5,2/22/1957,144.1000061,SMU-Harrison,
19245,19561,4560,Sligo Limestone,26822,43478.26,5,1.5,0.4,143,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,2,3639,4606,136,1.16,73,0.42,136,calcium,10.5,2/22/1957,144.1000061,SMU-Harrison,
19245,19561,4647,Sligo Limestone,17300,28571.43,11.5,4,0.52,145,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,3,4606,5431,145,0.86,85,0.52,145,gypsum,10.7,5/5/1957,158.1000061,SMU-Harrison,
19245,19561,4670,Sligo Limestone,14629,24390.24,10,4,0.52,145,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,3,4606,5431,145,0.86,85,0.52,145,gypsum,10.7,5/5/1957,158.1000061,SMU-Harrison,
19245,19561,4705,Sligo Limestone,14629,24390.24,7.5,3,0.52,146,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,3,4606,5431,145,0.86,85,0.52,145,gypsum,10.7,5/5/1957,158.1000061,SMU-Harrison,
19245,19561,4736,Sligo Limestone,13244,22222.22,8,3.5,0.52,146,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,3,4606,5431,145,0.86,85,0.52,145,gypsum,10.7,5/5/1957,158.1000061,SMU-Harrison,
19245,19561,4899,Hosston Sand,15859,26315.79,8,3,0.51,149,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,3,4606,5431,145,0.86,85,0.52,145,gypsum,10.7,5/5/1957,158.1000061,SMU-Harrison,
19245,19561,4965,Hosston Sand,13566,22727.27,15,6.5,0.5,150,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,3,4606,5431,145,0.86,85,0.52,145,gypsum,10.7,5/5/1957,158.1000061,SMU-Harrison,
19245,19561,5340,Hosston Sand,16793,27777.78,12.5,4.5,0.48,157,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,3,4606,5431,145,0.86,85,0.52,145,gypsum,10.7,5/5/1957,158.1000061,SMU-Harrison,
19245,19561,5374,Hosston Sand,16793,27777.78,8.5,3,0.48,157,HCT Alger-Harrison Method,AKS,29.59789004,-97.82127952,67,Schlumberger,resistivity scale change at 2250 0-20 to 0-50. can't read Ro for run 1,3,4606,5431,145,0.86,85,0.52,145,gypsum,10.7,5/5/1957,158.1000061,SMU-Harrison,
19297,19701,987,Upper Glen Rose Formation,4576,4739.34,33,44,1.41,84,HCT Alger-Harrison Method,AKS,29.60530756,-98.24808916,68,Schlumberger,resistivity change at 221 0-50 to 0-100,2,230,2639,110,1.5,94,0,0,phosphate,10,9/16/1954,110,SMU-Harrison,no Rmf; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19297,19701,1040,Upper Glen Rose Formation,6124,7407.41,41,35,1.39,85,HCT Alger-Harrison Method,AKS,29.60530756,-98.24808916,68,Schlumberger,resistivity change at 221 0-50 to 0-100,2,230,2639,110,1.5,94,0,0,phosphate,10,9/16/1954,110,SMU-Harrison,no Rmf; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19297,19701,1199,Upper Glen Rose Formation,4880,5263.16,34,41,1.36,87,HCT Alger-Harrison Method,AKS,29.60530756,-98.24808916,68,Schlumberger,resistivity change at 221 0-50 to 0-100,2,230,2639,110,1.5,94,0,0,phosphate,10,9/16/1954,110,SMU-Harrison,no Rmf; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19297,19701,1262,Upper Glen Rose Formation,5014,5494.51,40,46,1.35,88,HCT Alger-Harrison Method,AKS,29.60530756,-98.24808916,68,Schlumberger,resistivity change at 221 0-50 to 0-100,2,230,2639,110,1.5,94,0,0,phosphate,10,9/16/1954,110,SMU-Harrison,no Rmf; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19297,19701,1272,Upper Glen Rose Formation,6621,8264.46,46,35,1.35,88,HCT Alger-Harrison Method,AKS,29.60530756,-98.24808916,68,Schlumberger,resistivity change at 221 0-50 to 0-100,2,230,2639,110,1.5,94,0,0,phosphate,10,9/16/1954,110,SMU-Harrison,no Rmf; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19297,19701,1463,Lower Glen Rose Formation,4512,4629.63,11,15,1.3,91,HCT Alger-Harrison Method,AKS,29.60530756,-98.24808916,68,Schlumberger,resistivity change at 221 0-50 to 0-100,2,230,2639,110,1.5,94,0,0,phosphate,10,9/16/1954,110,SMU-Harrison,no Rmf; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19297,19701,1562,Lower Glen Rose Formation,5300,5988.02,30,32,1.27,93,HCT Alger-Harrison Method,AKS,29.60530756,-98.24808916,68,Schlumberger,resistivity change at 221 0-50 to 0-100,2,230,2639,110,1.5,94,0,0,phosphate,10,9/16/1954,110,SMU-Harrison,no Rmf; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19297,19701,1631,Lower Glen Rose Formation,6701,8403.36,41,31,1.26,94,HCT Alger-Harrison Method,AKS,29.60530756,-98.24808916,68,Schlumberger,resistivity change at 221 0-50 to 0-100,2,230,2639,110,1.5,94,0,0,phosphate,10,9/16/1954,110,SMU-Harrison,no Rmf; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19297,19701,1666,Lower Glen Rose Formation,4615,4807.69,63,83,1.25,95,HCT Alger-Harrison Method,AKS,29.60530756,-98.24808916,68,Schlumberger,resistivity change at 221 0-50 to 0-100,2,230,2639,110,1.5,94,0,0,phosphate,10,9/16/1954,110,SMU-Harrison,no Rmf; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19297,19701,1740,Lower Glen Rose Formation,4475,4566.21,51,71,1.23,96,HCT Alger-Harrison Method,AKS,29.60530756,-98.24808916,68,Schlumberger,resistivity change at 221 0-50 to 0-100,2,230,2639,110,1.5,94,0,0,phosphate,10,9/16/1954,110,SMU-Harrison,no Rmf; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19297,19701,1767,Hensell Sand,4224,4132.23,84,130,1.23,96,HCT Alger-Harrison Method,AKS,29.60530756,-98.24808916,68,Schlumberger,resistivity change at 221 0-50 to 0-100,2,230,2639,110,1.5,94,0,0,phosphate,10,9/16/1954,110,SMU-Harrison,no Rmf; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19297,19701,1917,Cow Creek Limestone,2974,3546.1,73,130,1.2,99,HCT Alger-Harrison Method,AKS,29.60530756,-98.24808916,68,Schlumberger,resistivity change at 221 0-50 to 0-100,2,230,2639,110,1.5,94,0,0,phosphate,10,9/16/1954,110,SMU-Harrison,no Rmf; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19297,19701,2003,Sligo Limestone,2965,4098.36,52,80,1.19,100,HCT Alger-Harrison Method,AKS,29.60530756,-98.24808916,68,Schlumberger,resistivity change at 221 0-50 to 0-100,2,230,2639,110,1.5,94,0,0,phosphate,10,9/16/1954,110,SMU-Harrison,no Rmf; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19297,19701,2463,Hosston Sand,3673,5235.6,15,18,1.11,107,HCT Alger-Harrison Method,AKS,29.60530756,-98.24808916,68,Schlumberger,resistivity change at 221 0-50 to 0-100,2,230,2639,110,1.5,94,0,0,phosphate,10,9/16/1954,110,SMU-Harrison,no Rmf; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,1913,Upper Glen Rose Formation,4234,4149.38,25,13,3.31,105,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,1,140,2282,112,4,98,0,0,tannex,10.5,8/27/1951,112,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,2050,Upper Glen Rose Formation,4629,4830.92,32.5,14.5,3.25,107,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,1,140,2282,112,4,98,0,0,tannex,10.5,8/27/1951,112,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,2122,Upper Glen Rose Formation,3445,3460.21,16,10,3.19,109,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,1,140,2282,112,4,98,0,0,tannex,10.5,8/27/1951,112,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,2170,Upper Glen Rose Formation,3934,3831.42,28.5,16,3.16,110,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,1,140,2282,112,4,98,0,0,tannex,10.5,8/27/1951,112,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,2303,Upper Glen Rose Formation,3460,3472.22,25.5,17,3.03,107,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,2,2280,3372,126,2.9,126,0,0,aquagel,10.6,9/5/1951,125.5999985,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,2414,Lower Glen Rose Formation,4756,5050.5,42.5,19.5,2.97,109,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,2,2280,3372,126,2.9,126,0,0,aquagel,10.6,9/5/1951,125.5999985,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,2433,Lower Glen Rose Formation,4756,5050.5,41.5,19,2.97,109,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,2,2280,3372,126,2.9,126,0,0,aquagel,10.6,9/5/1951,125.5999985,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,2497,Lower Glen Rose Formation,5498,6329.11,15,5.5,2.95,110,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,2,2280,3372,126,2.9,126,0,0,aquagel,10.6,9/5/1951,125.5999985,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,2530,Lower Glen Rose Formation,4684,4926.11,32,15,2.92,111,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,2,2280,3372,126,2.9,126,0,0,aquagel,10.6,9/5/1951,125.5999985,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,2558,Lower Glen Rose Formation,4214,4115.23,16,9,2.92,111,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,2,2280,3372,126,2.9,126,0,0,aquagel,10.6,9/5/1951,125.5999985,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,2741,Hensell Sand,4316,4291.85,80,43,2.82,115,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,2,2280,3372,126,2.9,126,0,0,aquagel,10.6,9/5/1951,125.5999985,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,2750,Hensell Sand,4371,4385.96,90,47.5,2.82,115,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,2,2280,3372,126,2.9,126,0,0,aquagel,10.6,9/5/1951,125.5999985,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,2760,Hensell Sand,4440,4504.5,80,41,2.82,115,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,2,2280,3372,126,2.9,126,0,0,aquagel,10.6,9/5/1951,125.5999985,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,2853,Cow Creek Limestone,2787,3378.38,95,65,2.77,117,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,2,2280,3372,126,2.9,126,0,0,aquagel,10.6,9/5/1951,125.5999985,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,2877,Cow Creek Limestone,2276,2890.17,50,40,2.77,117,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,2,2280,3372,126,2.9,126,0,0,aquagel,10.6,9/5/1951,125.5999985,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,2941,Sligo Limestone,2757,3802.28,39.5,24,2.75,118,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,2,2280,3372,126,2.9,126,0,0,aquagel,10.6,9/5/1951,125.5999985,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,2989,Sligo Limestone,7134,12658.23,19,3.5,2.72,119,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,2,2280,3372,126,2.9,126,0,0,aquagel,10.6,9/5/1951,125.5999985,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,3037,Sligo Limestone,4412,7194.24,12.5,4,2.7,120,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,2,2280,3372,126,2.9,126,0,0,aquagel,10.6,9/5/1951,125.5999985,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,3099,Sligo Limestone,5190,9259.26,20,5,2.68,121,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,2,2280,3372,126,2.9,126,0,0,aquagel,10.6,9/5/1951,125.5999985,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19346,19817,3230,Hosston Sand,5190,9259.26,20,5,2.63,123,HCT Alger-Harrison Method,AKS,29.773874,-97.865538,67,Schlumberger,Color log copy.,2,2280,3372,126,2.9,126,0,0,aquagel,10.6,9/5/1951,125.5999985,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19882,21183,8013,Upper Glen Rose Formation,16262,23809.53,14,5.5,0.42,197,HCT Alger-Harrison Method,AKS,28.76553462,-99.56613492,69,Schlumberger,,2,5001,11166,214,1.04,82,1.02,82,caustic,9,4/18/1968,247.3000031,SMU-Harrison,
19882,21183,8489,Upper Glen Rose Formation,13220,19230.77,21.5,10,0.41,205,HCT Alger-Harrison Method,AKS,28.76553462,-99.56613492,69,Schlumberger,,2,5001,11166,214,1.04,82,1.02,82,caustic,9,4/18/1968,247.3000031,SMU-Harrison,
19882,21183,8803,Upper Glen Rose Formation,10114,14285.71,43.5,27,0.4,210,HCT Alger-Harrison Method,AKS,28.76553462,-99.56613492,69,Schlumberger,,2,5001,11166,214,1.04,82,1.02,82,caustic,9,4/18/1968,247.3000031,SMU-Harrison,
19882,21183,8822,Upper Glen Rose Formation,9773,13698.63,40,26.5,0.4,210,HCT Alger-Harrison Method,AKS,28.76553462,-99.56613492,69,Schlumberger,,2,5001,11166,214,1.04,82,1.02,82,caustic,9,4/18/1968,247.3000031,SMU-Harrison,
19882,21183,8927,Lower Glen Rose Formation,11159,16129.03,49.5,28,0.39,212,HCT Alger-Harrison Method,AKS,28.76553462,-99.56613492,69,Schlumberger,,2,5001,11166,214,1.04,82,1.02,82,caustic,9,4/18/1968,247.3000031,SMU-Harrison,
19882,21183,9100,Lower Glen Rose Formation,9360,12987.01,50,34.5,0.39,214,HCT Alger-Harrison Method,AKS,28.76553462,-99.56613492,69,Schlumberger,,2,5001,11166,214,1.04,82,1.02,82,caustic,9,4/18/1968,247.3000031,SMU-Harrison,
19882,21183,9265,Lower Glen Rose Formation,9883,13888.89,43,27.5,0.39,217,HCT Alger-Harrison Method,AKS,28.76553462,-99.56613492,69,Schlumberger,,2,5001,11166,214,1.04,82,1.02,82,caustic,9,4/18/1968,247.3000031,SMU-Harrison,
19882,21183,9542,Lower Glen Rose Formation,9997,14084.51,24,15,0.38,221,HCT Alger-Harrison Method,AKS,28.76553462,-99.56613492,69,Schlumberger,,2,5001,11166,214,1.04,82,1.02,82,caustic,9,4/18/1968,247.3000031,SMU-Harrison,
19882,21183,9604,Lower Glen Rose Formation,9997,14084.51,23,14.5,0.38,222,HCT Alger-Harrison Method,AKS,28.76553462,-99.56613492,69,Schlumberger,,2,5001,11166,214,1.04,82,1.02,82,caustic,9,4/18/1968,247.3000031,SMU-Harrison,
19882,21183,10021,Hensell Sand,9459,13157.89,40,26.5,0.37,229,HCT Alger-Harrison Method,AKS,28.76553462,-99.56613492,69,Schlumberger,,2,5001,11166,214,1.04,82,1.02,82,caustic,9,4/18/1968,247.3000031,SMU-Harrison,
19882,21183,10035,Hensell Sand,9459,13157.89,37.5,25.5,0.37,229,HCT Alger-Harrison Method,AKS,28.76553462,-99.56613492,69,Schlumberger,,2,5001,11166,214,1.04,82,1.02,82,caustic,9,4/18/1968,247.3000031,SMU-Harrison,
19882,21183,10255,Cow Creek Limestone,12307,17857.14,21,10.5,0.36,233,HCT Alger-Harrison Method,AKS,28.76553462,-99.56613492,69,Schlumberger,,2,5001,11166,214,1.04,82,1.02,82,caustic,9,4/18/1968,247.3000031,SMU-Harrison,
19882,21183,10265,Cow Creek Limestone,12307,17857.14,21,10.5,0.36,233,HCT Alger-Harrison Method,AKS,28.76553462,-99.56613492,69,Schlumberger,,2,5001,11166,214,1.04,82,1.02,82,caustic,9,4/18/1968,247.3000031,SMU-Harrison,
19882,21183,10823,Sligo Limestone,12356,20833.33,30.5,13.5,0.35,242,HCT Alger-Harrison Method,AKS,28.76553462,-99.56613492,69,Schlumberger,,2,5001,11166,214,1.04,82,1.02,82,caustic,9,4/18/1968,247.3000031,SMU-Harrison,
19882,21183,10922,Sligo Limestone,8876,15384.62,26.5,15.5,0.34,243,HCT Alger-Harrison Method,AKS,28.76553462,-99.56613492,69,Schlumberger,,2,5001,11166,214,1.04,82,1.02,82,caustic,9,4/18/1968,247.3000031,SMU-Harrison,
19882,21183,10996,Sligo Limestone,12085,20408.16,15.5,7,0.34,245,HCT Alger-Harrison Method,AKS,28.76553462,-99.56613492,69,Schlumberger,,2,5001,11166,214,1.04,82,1.02,82,caustic,9,4/18/1968,247.3000031,SMU-Harrison,
19888,21201,4592,Upper Glen Rose Formation,8064,10752.69,3.4,8,0.21,142,HCT Alger-Harrison Method,AKS,28.98133653,-100.0310013,70,Schlumberger,,3,4398,7516,165,0.4,109,0,0,driscol,11,8/181953,188.5,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19888,21201,4735,Upper Glen Rose Formation,9360,12987.01,2,4,0.2,145,HCT Alger-Harrison Method,AKS,28.98133653,-100.0310013,70,Schlumberger,,3,4398,7516,165,0.4,109,0,0,driscol,11,8/181953,188.5,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19888,21201,5042,Upper Glen Rose Formation,13220,19230.77,2,2.6,0.2,149,HCT Alger-Harrison Method,AKS,28.98133653,-100.0310013,70,Schlumberger,,3,4398,7516,165,0.4,109,0,0,driscol,11,8/181953,188.5,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19888,21201,5306,Upper Glen Rose Formation,7149,9174.31,2,5.6,0.19,154,HCT Alger-Harrison Method,AKS,28.98133653,-100.0310013,70,Schlumberger,,3,4398,7516,165,0.4,109,0,0,driscol,11,8/181953,188.5,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19888,21201,5377,Upper Glen Rose Formation,7807,10309.28,4,10,0.19,155,HCT Alger-Harrison Method,AKS,28.98133653,-100.0310013,70,Schlumberger,,3,4398,7516,165,0.4,109,0,0,driscol,11,8/181953,188.5,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19888,21201,5955,Lower Glen Rose Formation,7248,9345.79,2.6,7,0.18,164,HCT Alger-Harrison Method,AKS,28.98133653,-100.0310013,70,Schlumberger,,3,4398,7516,165,0.4,109,0,0,driscol,11,8/181953,188.5,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19888,21201,6226,Lower Glen Rose Formation,5800,6849.31,4,15.2,0.17,168,HCT Alger-Harrison Method,AKS,28.98133653,-100.0310013,70,Schlumberger,,3,4398,7516,165,0.4,109,0,0,driscol,11,8/181953,188.5,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19888,21201,6412,Hensell Sand,8201,10989.01,4.4,10.6,0.17,171,HCT Alger-Harrison Method,AKS,28.98133653,-100.0310013,70,Schlumberger,,3,4398,7516,165,0.4,109,0,0,driscol,11,8/181953,188.5,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19888,21201,6470,Hensell Sand,8132,10869.57,2.6,6,0.17,172,HCT Alger-Harrison Method,AKS,28.98133653,-100.0310013,70,Schlumberger,,3,4398,7516,165,0.4,109,0,0,driscol,11,8/181953,188.5,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19888,21201,6535,Hensell Sand,7933,10526.32,3.2,7.8,0.17,173,HCT Alger-Harrison Method,AKS,28.98133653,-100.0310013,70,Schlumberger,,3,4398,7516,165,0.4,109,0,0,driscol,11,8/181953,188.5,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19888,21201,6734,Cow Creek Limestone,10989,15873.02,2,3.2,0.17,176,HCT Alger-Harrison Method,AKS,28.98133653,-100.0310013,70,Schlumberger,,3,4398,7516,165,0.4,109,0,0,driscol,11,8/181953,188.5,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19888,21201,6970,Sligo Limestone,5702,10416.67,1.6,4,0.16,180,HCT Alger-Harrison Method,AKS,28.98133653,-100.0310013,70,Schlumberger,,3,4398,7516,165,0.4,109,0,0,driscol,11,8/181953,188.5,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19888,21201,7063,Sligo Limestone,8876,15384.62,0.6,1,0.16,181,HCT Alger-Harrison Method,AKS,28.98133653,-100.0310013,70,Schlumberger,,3,4398,7516,165,0.4,109,0,0,driscol,11,8/181953,188.5,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19888,21201,7267,Hosston Sand,7134,12658.23,0.8,1.6,0.16,185,HCT Alger-Harrison Method,AKS,28.98133653,-100.0310013,70,Schlumberger,,3,4398,7516,165,0.4,109,0,0,driscol,11,8/181953,188.5,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
19888,21201,7414,Hosston Sand,9695,16666.67,1,1.5,0.16,187,HCT Alger-Harrison Method,AKS,28.98133653,-100.0310013,70,Schlumberger,,3,4398,7516,165,0.4,109,0,0,driscol,11,8/181953,188.5,SMU-Harrison,; This Rmf value was calculated using the HCT project Rm and Rmf equation.
20406,22525,6723,Upper Glen Rose Formation,21205,31250,47,39,0.16,184,HCT Alger-Harrison Method,AKS,28.53864143,-100.182514,71,Schlumberger,resistivity scale change at 4916. 0-50 to 0-100,3,5629,8393,185,0.47,102,0.36,82,oil emulsion,12.7,6/3/1961,211.8000031,SMU-Harrison,
20406,22525,7044,Upper Glen Rose Formation,19426,28571.43,54,48,0.16,189,HCT Alger-Harrison Method,AKS,28.53864143,-100.182514,71,Schlumberger,resistivity scale change at 4916. 0-50 to 0-100,3,5629,8393,185,0.47,102,0.36,82,oil emulsion,12.7,6/3/1961,211.8000031,SMU-Harrison,
